path,label,fold
data/train/train\9\42398.png,9,2
data/train/train\9\42400.png,9,1
data/train/train\9\42401.png,9,1
data/train/train\9\42402.png,9,3
data/train/train\9\42403.png,9,2
data/train/train\9\42404.png,9,4
data/train/train\9\42405.png,9,4
data/train/train\9\42406.png,9,3
data/train/train\9\42407.png,9,4
data/train/train\9\42408.png,9,1
data/train/train\9\42409.png,9,3
data/train/train\9\42410.png,9,4
data/train/train\9\42411.png,9,2
data/train/train\9\42412.png,9,1
data/train/train\9\42413.png,9,0
data/train/train\9\42415.png,9,1
data/train/train\9\42417.png,9,0
data/train/train\9\42418.png,9,0
data/train/train\9\42419.png,9,4
data/train/train\9\42420.png,9,3
data/train/train\9\42422.png,9,1
data/train/train\9\42423.png,9,3
data/train/train\9\42424.png,9,2
data/train/train\9\42425.png,9,1
data/train/train\9\42426.png,9,2
data/train/train\9\42427.png,9,0
data/train/train\9\42428.png,9,2
data/train/train\9\42429.png,9,0
data/train/train\9\42431.png,9,1
data/train/train\9\42432.png,9,3
data/train/train\9\42433.png,9,0
data/train/train\9\42434.png,9,4
data/train/train\9\42436.png,9,1
data/train/train\9\42437.png,9,0
data/train/train\9\42438.png,9,2
data/train/train\9\42439.png,9,0
data/train/train\9\42441.png,9,4
data/train/train\9\42442.png,9,4
data/train/train\9\42443.png,9,4
data/train/train\9\42444.png,9,2
data/train/train\9\42445.png,9,3
data/train/train\9\42446.png,9,2
data/train/train\9\42447.png,9,3
data/train/train\9\42448.png,9,2
data/train/train\9\42449.png,9,1
data/train/train\9\42450.png,9,4
data/train/train\9\42451.png,9,0
data/train/train\9\42452.png,9,0
data/train/train\9\42453.png,9,4
data/train/train\9\42454.png,9,4
data/train/train\9\42455.png,9,4
data/train/train\9\42456.png,9,0
data/train/train\9\42458.png,9,4
data/train/train\9\42460.png,9,3
data/train/train\9\42461.png,9,0
data/train/train\9\42462.png,9,0
data/train/train\9\42463.png,9,4
data/train/train\9\42464.png,9,3
data/train/train\9\42465.png,9,1
data/train/train\9\42466.png,9,1
data/train/train\9\42467.png,9,4
data/train/train\9\42468.png,9,3
data/train/train\9\42469.png,9,1
data/train/train\9\42470.png,9,1
data/train/train\9\42471.png,9,1
data/train/train\9\42472.png,9,3
data/train/train\9\42473.png,9,3
data/train/train\9\42474.png,9,3
data/train/train\9\42475.png,9,2
data/train/train\9\42478.png,9,4
data/train/train\9\42479.png,9,3
data/train/train\9\42480.png,9,0
data/train/train\9\42481.png,9,4
data/train/train\9\42483.png,9,0
data/train/train\9\42484.png,9,4
data/train/train\9\42485.png,9,1
data/train/train\9\42486.png,9,3
data/train/train\9\42488.png,9,2
data/train/train\9\42489.png,9,1
data/train/train\9\42490.png,9,4
data/train/train\9\42491.png,9,0
data/train/train\9\42492.png,9,1
data/train/train\9\42493.png,9,2
data/train/train\9\42494.png,9,1
data/train/train\9\42495.png,9,4
data/train/train\9\42496.png,9,2
data/train/train\9\42497.png,9,3
data/train/train\9\42498.png,9,3
data/train/train\9\42499.png,9,3
data/train/train\9\42501.png,9,1
data/train/train\9\42502.png,9,2
data/train/train\9\42504.png,9,4
data/train/train\9\42506.png,9,2
data/train/train\9\42508.png,9,1
data/train/train\9\42509.png,9,2
data/train/train\9\42512.png,9,1
data/train/train\9\42513.png,9,0
data/train/train\9\42514.png,9,3
data/train/train\9\42515.png,9,4
data/train/train\9\42516.png,9,1
data/train/train\9\42517.png,9,4
data/train/train\9\42518.png,9,2
data/train/train\9\42519.png,9,4
data/train/train\9\42520.png,9,2
data/train/train\9\42521.png,9,2
data/train/train\9\42522.png,9,0
data/train/train\9\42523.png,9,3
data/train/train\9\44773.png,9,2
data/train/train\9\44774.png,9,2
data/train/train\9\44775.png,9,4
data/train/train\9\44777.png,9,0
data/train/train\9\44779.png,9,1
data/train/train\9\44780.png,9,2
data/train/train\9\44781.png,9,1
data/train/train\9\44782.png,9,3
data/train/train\9\44783.png,9,2
data/train/train\9\44784.png,9,1
data/train/train\9\44785.png,9,0
data/train/train\9\44786.png,9,1
data/train/train\9\44788.png,9,1
data/train/train\9\44789.png,9,2
data/train/train\9\44790.png,9,2
data/train/train\9\44791.png,9,4
data/train/train\9\50056.png,9,4
data/train/train\9\50057.png,9,1
data/train/train\9\50058.png,9,1
data/train/train\9\50059.png,9,3
data/train/train\9\50060.png,9,1
data/train/train\9\50061.png,9,2
data/train/train\9\50062.png,9,4
data/train/train\9\50065.png,9,4
data/train/train\9\50066.png,9,0
data/train/train\9\50067.png,9,1
data/train/train\9\50068.png,9,0
data/train/train\9\50069.png,9,2
data/train/train\9\50070.png,9,4
data/train/train\9\50071.png,9,3
data/train/train\9\50072.png,9,1
data/train/train\9\50073.png,9,1
data/train/train\9\50074.png,9,3
data/train/train\9\50075.png,9,2
data/train/train\9\50076.png,9,3
data/train/train\9\50078.png,9,1
data/train/train\9\50079.png,9,2
data/train/train\9\50080.png,9,4
data/train/train\9\50081.png,9,2
data/train/train\9\50083.png,9,1
data/train/train\9\50084.png,9,4
data/train/train\9\50085.png,9,4
data/train/train\9\50086.png,9,2
data/train/train\9\50087.png,9,0
data/train/train\9\50088.png,9,1
data/train/train\9\50089.png,9,0
data/train/train\9\50090.png,9,0
data/train/train\9\50091.png,9,4
data/train/train\9\50092.png,9,1
data/train/train\9\50093.png,9,2
data/train/train\9\50094.png,9,3
data/train/train\9\50096.png,9,3
data/train/train\9\50097.png,9,0
data/train/train\9\50098.png,9,3
data/train/train\9\50099.png,9,2
data/train/train\9\50100.png,9,0
data/train/train\9\50102.png,9,3
data/train/train\9\50103.png,9,3
data/train/train\9\50104.png,9,4
data/train/train\9\50105.png,9,3
data/train/train\9\50107.png,9,0
data/train/train\9\50108.png,9,3
data/train/train\9\50109.png,9,2
data/train/train\9\50110.png,9,2
data/train/train\9\50111.png,9,1
data/train/train\9\50112.png,9,4
data/train/train\9\50113.png,9,2
data/train/train\9\50114.png,9,0
data/train/train\9\50115.png,9,4
data/train/train\9\50116.png,9,2
data/train/train\9\50117.png,9,2
data/train/train\9\50118.png,9,2
data/train/train\9\50119.png,9,2
data/train/train\9\50122.png,9,2
data/train/train\9\50123.png,9,0
data/train/train\9\50124.png,9,2
data/train/train\9\53286.png,9,0
data/train/train\9\53288.png,9,0
data/train/train\9\53289.png,9,3
data/train/train\9\53290.png,9,2
data/train/train\9\53291.png,9,1
data/train/train\9\53292.png,9,3
data/train/train\9\53293.png,9,3
data/train/train\9\53294.png,9,4
data/train/train\9\53295.png,9,4
data/train/train\9\53297.png,9,2
data/train/train\9\53299.png,9,0
data/train/train\9\53300.png,9,2
data/train/train\9\53301.png,9,0
data/train/train\9\53304.png,9,4
data/train/train\9\53305.png,9,1
data/train/train\9\53306.png,9,0
data/train/train\9\53308.png,9,1
data/train/train\9\53309.png,9,0
data/train/train\9\53310.png,9,4
data/train/train\9\53311.png,9,1
data/train/train\9\56776.png,9,2
data/train/train\9\56777.png,9,4
data/train/train\9\56780.png,9,1
data/train/train\9\56782.png,9,3
data/train/train\9\56783.png,9,4
data/train/train\9\56784.png,9,1
data/train/train\9\56785.png,9,2
data/train/train\9\56786.png,9,4
data/train/train\9\56787.png,9,4
data/train/train\9\56788.png,9,3
data/train/train\9\56789.png,9,3
data/train/train\9\56790.png,9,0
data/train/train\9\56791.png,9,2
data/train/train\9\56792.png,9,2
data/train/train\9\56793.png,9,0
data/train/train\9\56795.png,9,0
data/train/train\9\56796.png,9,3
data/train/train\9\56797.png,9,1
data/train/train\9\56798.png,9,1
data/train/train\9\56799.png,9,0
data/train/train\9\56800.png,9,0
data/train/train\9\56801.png,9,0
data/train/train\9\56802.png,9,3
data/train/train\9\56803.png,9,3
data/train/train\9\56804.png,9,2
data/train/train\9\56805.png,9,2
data/train/train\9\56807.png,9,0
data/train/train\9\56808.png,9,0
data/train/train\9\56809.png,9,0
data/train/train\9\56810.png,9,0
data/train/train\9\56813.png,9,4
data/train/train\9\56814.png,9,1
data/train/train\9\56817.png,9,3
data/train/train\9\56818.png,9,4
data/train/train\9\56819.png,9,4
data/train/train\9\56820.png,9,1
data/train/train\9\56821.png,9,0
data/train/train\9\56823.png,9,4
data/train/train\9\56824.png,9,2
data/train/train\9\56826.png,9,4
data/train/train\9\56827.png,9,4
data/train/train\9\56828.png,9,3
data/train/train\9\56829.png,9,3
data/train/train\9\56830.png,9,2
data/train/train\9\56831.png,9,2
data/train/train\9\56832.png,9,4
data/train/train\9\56833.png,9,3
data/train/train\9\56834.png,9,2
data/train/train\9\56835.png,9,2
data/train/train\9\56836.png,9,3
data/train/train\9\56837.png,9,2
data/train/train\9\56838.png,9,4
data/train/train\9\56839.png,9,3
data/train/train\9\56840.png,9,0
data/train/train\9\56841.png,9,4
data/train/train\9\56842.png,9,4
data/train/train\9\56843.png,9,1
data/train/train\9\56846.png,9,2
data/train/train\9\56847.png,9,2
data/train/train\9\56848.png,9,1
data/train/train\9\56849.png,9,2
data/train/train\9\56850.png,9,1
data/train/train\9\56851.png,9,3
data/train/train\9\56852.png,9,3
data/train/train\9\56853.png,9,1
data/train/train\9\68501.png,9,1
data/train/train\9\68502.png,9,0
data/train/train\9\68503.png,9,2
data/train/train\9\68504.png,9,0
data/train/train\9\68505.png,9,0
data/train/train\9\68506.png,9,1
data/train/train\9\68507.png,9,0
data/train/train\9\68508.png,9,2
data/train/train\9\68509.png,9,0
data/train/train\9\68511.png,9,1
data/train/train\9\68512.png,9,2
data/train/train\9\68513.png,9,2
data/train/train\9\68514.png,9,3
data/train/train\9\68515.png,9,1
data/train/train\9\68516.png,9,3
data/train/train\9\68517.png,9,1
data/train/train\9\68518.png,9,0
data/train/train\9\68521.png,9,4
data/train/train\9\68522.png,9,2
data/train/train\9\68523.png,9,3
data/train/train\9\68525.png,9,2
data/train/train\9\68526.png,9,4
data/train/train\9\68528.png,9,1
data/train/train\9\68529.png,9,2
data/train/train\9\68530.png,9,4
data/train/train\9\68531.png,9,0
data/train/train\9\68532.png,9,1
data/train/train\9\68533.png,9,1
data/train/train\9\68534.png,9,2
data/train/train\9\68535.png,9,3
data/train/train\9\68536.png,9,3
data/train/train\9\68537.png,9,1
data/train/train\9\68539.png,9,4
data/train/train\9\68540.png,9,2
data/train/train\9\68541.png,9,0
data/train/train\9\68542.png,9,2
data/train/train\9\68543.png,9,3
data/train/train\9\68545.png,9,4
data/train/train\9\68546.png,9,3
data/train/train\9\68547.png,9,1
data/train/train\9\68549.png,9,2
data/train/train\9\68550.png,9,1
data/train/train\9\68552.png,9,1
data/train/train\9\68553.png,9,3
data/train/train\9\68554.png,9,0
data/train/train\9\68556.png,9,1
data/train/train\9\68557.png,9,0
data/train/train\9\68558.png,9,4
data/train/train\9\68559.png,9,1
data/train/train\9\68560.png,9,3
data/train/train\9\68561.png,9,2
data/train/train\9\68562.png,9,3
data/train/train\9\68563.png,9,2
data/train/train\9\68564.png,9,1
data/train/train\9\68565.png,9,3
data/train/train\9\68566.png,9,2
data/train/train\9\68567.png,9,2
data/train/train\9\68568.png,9,4
data/train/train\9\68569.png,9,3
data/train/train\9\68570.png,9,0
data/train/train\9\68571.png,9,4
data/train/train\9\68572.png,9,1
data/train/train\9\68573.png,9,1
data/train/train\9\68575.png,9,2
data/train/train\9\68576.png,9,1
data/train/train\9\68577.png,9,0
data/train/train\9\68578.png,9,1
data/train/train\9\68579.png,9,0
data/train/train\9\68580.png,9,3
data/train/train\9\68581.png,9,1
data/train/train\9\68582.png,9,1
data/train/train\9\68583.png,9,3
data/train/train\9\68584.png,9,4
data/train/train\9\68585.png,9,2
data/train/train\9\68586.png,9,0
data/train/train\9\68587.png,9,0
data/train/train\9\68588.png,9,4
data/train/train\9\68589.png,9,0
data/train/train\9\68590.png,9,4
data/train/train\9\68591.png,9,0
data/train/train\9\68592.png,9,0
data/train/train\9\68594.png,9,0
data/train/train\9\68595.png,9,3
data/train/train\9\68596.png,9,0
data/train/train\9\68597.png,9,3
data/train/train\9\68598.png,9,2
data/train/train\9\68599.png,9,2
data/train/train\9\68601.png,9,3
data/train/train\9\68602.png,9,3
data/train/train\9\68603.png,9,2
data/train/train\9\68604.png,9,2
data/train/train\9\68605.png,9,1
data/train/train\9\68606.png,9,3
data/train/train\9\68607.png,9,2
data/train/train\9\68608.png,9,3
data/train/train\9\68609.png,9,2
data/train/train\9\68610.png,9,0
data/train/train\9\68611.png,9,2
data/train/train\9\68613.png,9,3
data/train/train\9\68614.png,9,3
data/train/train\9\68615.png,9,0
data/train/train\9\68616.png,9,2
data/train/train\9\68617.png,9,3
data/train/train\9\68620.png,9,4
data/train/train\9\68621.png,9,4
data/train/train\9\68623.png,9,0
data/train/train\9\68624.png,9,1
data/train/train\9\68626.png,9,0
data/train/train\9\68627.png,9,4
data/train/train\9\68628.png,9,3
data/train/train\9\68630.png,9,1
data/train/train\9\68631.png,9,1
data/train/train\9\68632.png,9,2
data/train/train\9\68633.png,9,3
data/train/train\9\68634.png,9,0
data/train/train\9\68635.png,9,0
data/train/train\9\68636.png,9,4
data/train/train\9\68638.png,9,0
data/train/train\9\68639.png,9,0
data/train/train\9\68640.png,9,3
data/train/train\9\68641.png,9,0
data/train/train\9\68642.png,9,2
data/train/train\9\68643.png,9,1
data/train/train\9\68645.png,9,3
data/train/train\9\68646.png,9,1
data/train/train\9\68647.png,9,2
data/train/train\9\68648.png,9,4
data/train/train\9\68649.png,9,4
data/train/train\9\68650.png,9,0
data/train/train\9\68652.png,9,2
data/train/train\9\68653.png,9,2
data/train/train\9\68654.png,9,2
data/train/train\9\68655.png,9,4
data/train/train\9\68656.png,9,0
data/train/train\9\68657.png,9,2
data/train/train\9\68658.png,9,4
data/train/train\9\68659.png,9,3
data/train/train\9\68660.png,9,4
data/train/train\9\68662.png,9,1
data/train/train\9\68663.png,9,1
data/train/train\9\68664.png,9,3
data/train/train\9\68665.png,9,1
data/train/train\9\68666.png,9,1
data/train/train\9\68667.png,9,2
data/train/train\9\68668.png,9,3
data/train/train\9\68669.png,9,2
data/train/train\9\68670.png,9,4
data/train/train\9\68671.png,9,4
data/train/train\9\68672.png,9,2
data/train/train\9\68673.png,9,2
data/train/train\9\68674.png,9,4
data/train/train\9\68675.png,9,1
data/train/train\9\68676.png,9,0
data/train/train\9\68677.png,9,3
data/train/train\9\68678.png,9,3
data/train/train\9\68679.png,9,4
data/train/train\9\68681.png,9,4
data/train/train\9\68682.png,9,4
data/train/train\9\68683.png,9,3
data/train/train\9\68684.png,9,3
data/train/train\9\68685.png,9,1
data/train/train\9\68686.png,9,1
data/train/train\9\68687.png,9,1
data/train/train\9\68688.png,9,4
data/train/train\9\68689.png,9,4
data/train/train\9\68690.png,9,2
data/train/train\9\68691.png,9,4
data/train/train\9\68692.png,9,1
data/train/train\9\68693.png,9,2
data/train/train\9\68694.png,9,4
data/train/train\9\68695.png,9,0
data/train/train\9\68696.png,9,3
data/train/train\9\68697.png,9,1
data/train/train\9\68698.png,9,2
data/train/train\9\68699.png,9,0
data/train/train\9\68700.png,9,0
data/train/train\9\68701.png,9,3
data/train/train\9\68702.png,9,3
data/train/train\9\68703.png,9,4
data/train/train\9\68704.png,9,2
data/train/train\9\68705.png,9,4
data/train/train\9\68706.png,9,4
data/train/train\9\68707.png,9,2
data/train/train\9\68708.png,9,3
data/train/train\9\68709.png,9,1
data/train/train\9\68710.png,9,4
data/train/train\9\68711.png,9,2
data/train/train\9\68712.png,9,4
data/train/train\9\68713.png,9,2
data/train/train\9\68714.png,9,3
data/train/train\9\68715.png,9,2
data/train/train\9\68716.png,9,1
data/train/train\9\68717.png,9,0
data/train/train\9\68718.png,9,0
data/train/train\9\68719.png,9,0
data/train/train\9\68720.png,9,1
data/train/train\9\68721.png,9,4
data/train/train\9\68722.png,9,0
data/train/train\9\68723.png,9,3
data/train/train\9\68724.png,9,3
data/train/train\9\68725.png,9,1
data/train/train\9\68727.png,9,0
data/train/train\9\68728.png,9,2
data/train/train\9\68729.png,9,2
data/train/train\9\68730.png,9,0
data/train/train\9\68731.png,9,4
data/train/train\9\68732.png,9,4
data/train/train\9\68733.png,9,2
data/train/train\9\68734.png,9,0
data/train/train\9\68735.png,9,0
data/train/train\9\68737.png,9,4
data/train/train\9\68738.png,9,4
data/train/train\9\68739.png,9,3
data/train/train\9\68740.png,9,2
data/train/train\9\68741.png,9,1
data/train/train\9\68742.png,9,1
data/train/train\9\68743.png,9,3
data/train/train\9\68744.png,9,4
data/train/train\9\68745.png,9,4
data/train/train\9\68746.png,9,3
data/train/train\9\68747.png,9,4
data/train/train\9\68748.png,9,2
data/train/train\9\68750.png,9,3
data/train/train\9\68751.png,9,4
data/train/train\9\68752.png,9,2
data/train/train\9\68753.png,9,4
data/train/train\9\68754.png,9,1
data/train/train\9\68755.png,9,4
data/train/train\9\68756.png,9,3
data/train/train\9\68757.png,9,0
data/train/train\9\68758.png,9,1
data/train/train\9\68759.png,9,0
data/train/train\9\68760.png,9,1
data/train/train\9\68761.png,9,2
data/train/train\9\68762.png,9,1
data/train/train\9\68763.png,9,3
data/train/train\9\68764.png,9,3
data/train/train\9\68765.png,9,0
data/train/train\9\68766.png,9,0
data/train/train\9\68767.png,9,4
data/train/train\9\68768.png,9,1
data/train/train\9\68772.png,9,4
data/train/train\9\68774.png,9,4
data/train/train\9\68775.png,9,1
data/train/train\9\68776.png,9,2
data/train/train\9\68777.png,9,3
data/train/train\9\68779.png,9,2
data/train/train\9\68781.png,9,1
data/train/train\9\69158.png,9,1
data/train/train\9\69159.png,9,0
data/train/train\9\69160.png,9,4
data/train/train\9\69161.png,9,2
data/train/train\9\69164.png,9,1
data/train/train\9\69165.png,9,2
data/train/train\9\69166.png,9,2
data/train/train\9\7259.png,9,4
data/train/train\9\7260.png,9,4
data/train/train\9\7261.png,9,1
data/train/train\9\7262.png,9,0
data/train/train\9\7264.png,9,3
data/train/train\9\7265.png,9,4
data/train/train\9\7266.png,9,0
data/train/train\9\7267.png,9,3
data/train/train\9\7268.png,9,4
data/train/train\9\7269.png,9,2
data/train/train\9\7270.png,9,3
data/train/train\9\7271.png,9,4
data/train/train\9\7272.png,9,3
data/train/train\9\7275.png,9,4
data/train/train\9\7276.png,9,3
data/train/train\9\7277.png,9,1
data/train/train\9\7278.png,9,4
data/train/train\9\7280.png,9,3
